gwas,specificity_id,annotation,tau,se,pvalue
CROHNS_Jostins2012,romanov2017,Vglut2_15_Hcn1_6430411K18Rik,1.25234996746285e-07,5.38856861326536e-08,0.010060428694892
CROHNS_Jostins2012,romanov2017,microglia,1.14931878857492e-07,5.66211414869915e-08,0.0211863839122893
CROHNS_Jostins2012,romanov2017,Avp_3_medium,1.38918731427933e-07,8.41217820042956e-08,0.0493284374043557
CROHNS_Jostins2012,romanov2017,Oxytocin_2,1.97740409404907e-07,1.25786023108014e-07,0.0579708682348333
CROHNS_Jostins2012,romanov2017,GABA_10,6.53261531841985e-08,4.15760204352046e-08,0.0580627667965012
CROHNS_Jostins2012,romanov2017,Vglut2_2_Crhpos_neg,9.01059565645704e-08,5.86579987611341e-08,0.0622539920764397
CROHNS_Jostins2012,romanov2017,Sst_1_low,7.70211194641094e-08,5.07318599316591e-08,0.0644819696293216
CROHNS_Jostins2012,romanov2017,Npvf,1.35709492498721e-07,8.97833821054438e-08,0.0653278457307554
CROHNS_Jostins2012,romanov2017,Hcrt,1.1324121594578e-07,7.51423587794706e-08,0.065902461110018
CROHNS_Jostins2012,romanov2017,Avp_1_high,1.13549898284437e-07,7.96304105546016e-08,0.0769397302843431
CROHNS_Jostins2012,romanov2017,Vglut2_12_Mgat4b,5.68568150337694e-08,4.98328613365169e-08,0.126945315656339
CROHNS_Jostins2012,romanov2017,GABA_7_Pomcpos_neg,5.00798154071364e-08,4.55186026588264e-08,0.13562130499394
CROHNS_Jostins2012,romanov2017,Dopamine_4,7.75744473553669e-08,7.19163189134987e-08,0.140365969664728
CROHNS_Jostins2012,romanov2017,circadian_2_Nms_VIPpos_neg,6.56649649999535e-08,6.26927798902593e-08,0.147455553391793
CROHNS_Jostins2012,romanov2017,Vglut2_4,5.52446583028697e-08,5.37654004212387e-08,0.152089437998847
CROHNS_Jostins2012,romanov2017,Vglut2_6_Prmt8_Ugdh,5.2942218797476e-08,5.46907589351652e-08,0.166515043244986
CROHNS_Jostins2012,romanov2017,Hmitpos_neg,6.92466524600372e-08,7.54464685747999e-08,0.179355254714381
CROHNS_Jostins2012,romanov2017,Dopamine_3,3.18750911856934e-08,3.5880097300532e-08,0.187168711879711
CROHNS_Jostins2012,romanov2017,astrocytes,3.6870111482562e-08,4.18199212571577e-08,0.188985783643214
CROHNS_Jostins2012,romanov2017,Vglut2_13Ninl_Rfx5_Zfp346,4.41512199371327e-08,5.03999193794572e-08,0.190510213952557
CROHNS_Jostins2012,romanov2017,circadian_3_Per2,4.97048366146882e-08,5.86070594505705e-08,0.198190240555597
CROHNS_Jostins2012,romanov2017,GABA_5_Calcr_Lhx1,3.66223486801097e-08,4.39051888401293e-08,0.202105704023653
CROHNS_Jostins2012,romanov2017,Oxytocin_1,6.23114168582566e-08,7.56441490976449e-08,0.205042505521111
CROHNS_Jostins2012,romanov2017,oligos,2.97347199174457e-08,3.70217235807013e-08,0.210938380359821
CROHNS_Jostins2012,romanov2017,GABA_4_Crhpos_neg_Pgr15l,3.3144151608056e-08,4.37748191963717e-08,0.224479677468742
CROHNS_Jostins2012,romanov2017,Adcyap1_2,3.26947254599199e-08,4.46288344818275e-08,0.231903667222515
CROHNS_Jostins2012,romanov2017,Vglut2_7_Pgam_Snx12,5.58618757030416e-08,7.99321555332399e-08,0.242317850003425
CROHNS_Jostins2012,romanov2017,Adcyap1_1_Tac1,4.04689089605563e-08,5.81117246900357e-08,0.24308969927568
CROHNS_Jostins2012,romanov2017,Oxytocin_3,4.58778838671791e-08,6.91383285791812e-08,0.253483878258202
CROHNS_Jostins2012,romanov2017,Vglut2_3_Crhnegpos_neg_low,2.97996522666575e-08,5.49105449432822e-08,0.293670071230633
CROHNS_Jostins2012,romanov2017,Sst_3_medium,2.35818265800015e-08,4.52769756902576e-08,0.301240913765227
CROHNS_Jostins2012,romanov2017,GABA_9,1.73334274024368e-08,4.36238243283103e-08,0.345558909175004
CROHNS_Jostins2012,romanov2017,Oxytocin_4,2.50892138702121e-08,6.8952841186808e-08,0.357981098651883
CROHNS_Jostins2012,romanov2017,GABA_8,8.34211754611343e-09,3.62922033801854e-08,0.40910036883927
CROHNS_Jostins2012,romanov2017,Trh_3_high,1.01143202938323e-08,5.18192674190453e-08,0.422624237627066
CROHNS_Jostins2012,romanov2017,GABA1,8.09534451851067e-09,4.84190927125971e-08,0.433609005445191
CROHNS_Jostins2012,romanov2017,Vglut2_8,6.44906242227959e-09,4.4999192634492e-08,0.443020677451358
CROHNS_Jostins2012,romanov2017,Sst_2_high,4.66294742295317e-09,4.08532331104424e-08,0.454563800931871
CROHNS_Jostins2012,romanov2017,GABA_6_Otof_Lhx1,5.49207314991788e-09,4.97847743025842e-08,0.456079256932585
CROHNS_Jostins2012,romanov2017,vsm,2.00358479993115e-09,3.60447360700163e-08,0.477835785606018
CROHNS_Jostins2012,romanov2017,Gadneglow_Gnrhneg_pos,2.04316086081287e-09,4.50207661613769e-08,0.481901162209647
CROHNS_Jostins2012,romanov2017,Dopamine_1,2.54361301177518e-09,5.84328348773295e-08,0.482639309033548
CROHNS_Jostins2012,romanov2017,endothelial,-1.02418126875661e-09,3.03761831908043e-08,0.513448424607248
CROHNS_Jostins2012,romanov2017,Pmch,-4.61652038031749e-09,6.27430458701881e-08,0.52932699102156
CROHNS_Jostins2012,romanov2017,Avp_2_high,-7.10621101674917e-09,5.88921863128747e-08,0.548021710347689
CROHNS_Jostins2012,romanov2017,Trh_2_medium,-5.20125610319884e-09,3.19793006335176e-08,0.564600810737482
CROHNS_Jostins2012,romanov2017,GABA_14_Npy_Agrp,-7.20067758921448e-09,4.31283715432847e-08,0.566298916546364
CROHNS_Jostins2012,romanov2017,Vglut2_9_Gpr149,-7.21121691658246e-09,4.10505799983431e-08,0.569722072256375
CROHNS_Jostins2012,romanov2017,GABA_3_Crhpos_neg_Lhx6,-7.86747453077794e-09,4.1003231928528e-08,0.576079742929152
CROHNS_Jostins2012,romanov2017,GABA_11_Nts_1,-1.04302779220233e-08,3.9646188865267e-08,0.603757081796297
CROHNS_Jostins2012,romanov2017,Vglut2_11,-1.03258416207471e-08,3.70886764818491e-08,0.609651004193036
CROHNS_Jostins2012,romanov2017,Dopamine_2_low_VMAT2,-1.5313282804245e-08,4.86333553438078e-08,0.623570586441723
CROHNS_Jostins2012,romanov2017,GABA_13_Galanin,-2.12678371868846e-08,4.27128328359685e-08,0.690731958857051
CROHNS_Jostins2012,romanov2017,GABA_2_Gucy1a3,-3.16295661554366e-08,4.71060576057234e-08,0.749034426650328
CROHNS_Jostins2012,romanov2017,circadian_1_Vip_Grppos_neg,-4.02089197345097e-08,5.75724674544866e-08,0.757538136690268
CROHNS_Jostins2012,romanov2017,GABA_12_Nts_2,-2.72415795904791e-08,3.75047277630854e-08,0.766188050786859
CROHNS_Jostins2012,romanov2017,Vglut2_14_Col9a2,-3.55015354793836e-08,4.61232350490444e-08,0.779264161691937
CROHNS_Jostins2012,romanov2017,GABA_15_Npynegmedium,-5.98762156762849e-08,3.75255536986255e-08,0.944712252511972
CROHNS_Jostins2012,romanov2017,Trh_1_low,-6.2031238517177e-08,3.70305658056165e-08,0.953046236753342
CROHNS_Jostins2012,romanov2017,ependymal,-4.93457692849096e-08,2.49093125167007e-08,0.976205311306637
WHR_Pulit2019,romanov2017,GABA_10,1.26364108152241e-08,5.14689283532975e-09,0.00704122641538401
WHR_Pulit2019,romanov2017,Gadneglow_Gnrhneg_pos,1.06192585412816e-08,4.36355164917658e-09,0.00747418842461101
WHR_Pulit2019,romanov2017,Adcyap1_1_Tac1,1.14597458746202e-08,5.12264601567913e-09,0.0126407031063721
WHR_Pulit2019,romanov2017,Vglut2_12_Mgat4b,1.31530622948119e-08,5.99048071531884e-09,0.0140581237367871
WHR_Pulit2019,romanov2017,Hcrt,1.03448417912149e-08,4.79847857368044e-09,0.0155473500195766
WHR_Pulit2019,romanov2017,Hmitpos_neg,1.04050380100026e-08,5.37857637297362e-09,0.0265237627173412
WHR_Pulit2019,romanov2017,circadian_2_Nms_VIPpos_neg,1.00268842441047e-08,5.66138271492067e-09,0.0382719001932975
WHR_Pulit2019,romanov2017,Vglut2_2_Crhpos_neg,9.36766238025387e-09,5.36164451850022e-09,0.0403046073477534
WHR_Pulit2019,romanov2017,Avp_2_high,9.97495270450192e-09,5.71473137425941e-09,0.0404506239136507
WHR_Pulit2019,romanov2017,Avp_1_high,8.09973714674744e-09,4.72840384986483e-09,0.043356632574123
WHR_Pulit2019,romanov2017,Vglut2_11,6.51779106070551e-09,3.8768467342458e-09,0.0463611269447022
WHR_Pulit2019,romanov2017,Dopamine_4,9.17330940963853e-09,5.61638835109848e-09,0.0512017922081107
WHR_Pulit2019,romanov2017,Vglut2_4,5.90936745300567e-09,3.72419243914401e-09,0.0562844834297337
WHR_Pulit2019,romanov2017,GABA_4_Crhpos_neg_Pgr15l,7.11926219339772e-09,4.74986849112228e-09,0.066958410894548
WHR_Pulit2019,romanov2017,Pmch,4.03854721332458e-08,2.73585947005278e-08,0.0699514093736353
WHR_Pulit2019,romanov2017,Trh_1_low,5.5313625834657e-09,3.78926623010761e-09,0.0721800792506235
WHR_Pulit2019,romanov2017,Vglut2_9_Gpr149,5.75350104111415e-09,4.22454942725148e-09,0.0866114665149238
WHR_Pulit2019,romanov2017,GABA_7_Pomcpos_neg,6.06027326338545e-09,4.64797288086363e-09,0.096141858364694
WHR_Pulit2019,romanov2017,Avp_3_medium,5.78255248429992e-09,4.58407392538134e-09,0.103574464580845
WHR_Pulit2019,romanov2017,Vglut2_15_Hcn1_6430411K18Rik,7.30628297875698e-09,5.82617072197849e-09,0.104912740090692
WHR_Pulit2019,romanov2017,GABA_6_Otof_Lhx1,5.36305907037728e-09,4.30503336427999e-09,0.10642537616533
WHR_Pulit2019,romanov2017,Trh_3_high,1.09892636539135e-08,8.83750354188717e-09,0.106845404263904
WHR_Pulit2019,romanov2017,Dopamine_1,6.17399284797225e-09,4.99814526556538e-09,0.108367475915742
WHR_Pulit2019,romanov2017,Vglut2_7_Pgam_Snx12,5.90178124458182e-09,5.01295960207595e-09,0.11953694213394
WHR_Pulit2019,romanov2017,Oxytocin_3,4.36369504947089e-09,3.93559227324301e-09,0.133763150547992
WHR_Pulit2019,romanov2017,Sst_1_low,1.02414321736172e-08,9.37206947723672e-09,0.137249370833388
WHR_Pulit2019,romanov2017,Vglut2_8,4.20730308445924e-09,3.88162040211684e-09,0.13920372841324
WHR_Pulit2019,romanov2017,GABA1,4.41406379295227e-09,4.38586374689075e-09,0.157104442251996
WHR_Pulit2019,romanov2017,Oxytocin_1,8.90745386609846e-09,9.41670392019966e-09,0.172094552446838
WHR_Pulit2019,romanov2017,GABA_13_Galanin,5.2709041368038e-09,5.74951479835551e-09,0.179635168181005
WHR_Pulit2019,romanov2017,Vglut2_14_Col9a2,6.20712320509243e-09,7.34333308425238e-09,0.19897913943717
WHR_Pulit2019,romanov2017,Oxytocin_2,1.080898043068e-08,1.28701975691757e-08,0.200497445618362
WHR_Pulit2019,romanov2017,GABA_12_Nts_2,4.15272382543861e-09,5.03459862629813e-09,0.204732034966875
WHR_Pulit2019,romanov2017,Vglut2_3_Crhnegpos_neg_low,6.58587263086079e-09,8.03745265645836e-09,0.206279687855741
WHR_Pulit2019,romanov2017,Vglut2_6_Prmt8_Ugdh,3.32175523988227e-09,4.31840270711234e-09,0.220884554685307
WHR_Pulit2019,romanov2017,Trh_2_medium,4.423704705035e-09,6.33908792242444e-09,0.242636874631313
WHR_Pulit2019,romanov2017,GABA_3_Crhpos_neg_Lhx6,2.32450301902021e-09,3.4375062140982e-09,0.249451174474929
WHR_Pulit2019,romanov2017,GABA_11_Nts_1,2.89299939913496e-09,4.35179735989526e-09,0.253094759357523
WHR_Pulit2019,romanov2017,Sst_3_medium,3.03630318537726e-09,7.44327478437937e-09,0.341664106683779
WHR_Pulit2019,romanov2017,circadian_1_Vip_Grppos_neg,1.77668522386118e-09,4.65725363020612e-09,0.351420678435121
WHR_Pulit2019,romanov2017,Npvf,2.25623818927754e-09,6.16777465304032e-09,0.357253153843476
WHR_Pulit2019,romanov2017,GABA_8,1.03423067453255e-09,3.59987872454294e-09,0.386942851461904
WHR_Pulit2019,romanov2017,GABA_5_Calcr_Lhx1,1.27437176393754e-09,4.44789678270322e-09,0.387243349639431
WHR_Pulit2019,romanov2017,Adcyap1_2,8.90423157855066e-10,4.15227842784028e-09,0.415101170951594
WHR_Pulit2019,romanov2017,GABA_9,6.92312586317294e-10,3.93780523881001e-09,0.430220903556547
WHR_Pulit2019,romanov2017,GABA_14_Npy_Agrp,7.42176224085682e-10,6.11309475523174e-09,0.451684094771037
WHR_Pulit2019,romanov2017,Oxytocin_4,-1.27674879646737e-10,3.93054193138972e-09,0.512956470833519
WHR_Pulit2019,romanov2017,Sst_2_high,-4.86601658050598e-10,6.46925337075619e-09,0.529979206037952
WHR_Pulit2019,romanov2017,circadian_3_Per2,-4.55422762787934e-10,5.47157042157465e-09,0.533167411211016
WHR_Pulit2019,romanov2017,astrocytes,-1.01121303470771e-09,3.96007424095461e-09,0.600774395053043
WHR_Pulit2019,romanov2017,GABA_15_Npynegmedium,-1.07120878871081e-09,4.02936433514254e-09,0.604822850972795
WHR_Pulit2019,romanov2017,Vglut2_13Ninl_Rfx5_Zfp346,-1.37229279736098e-09,5.03769279916076e-09,0.607344692609387
WHR_Pulit2019,romanov2017,GABA_2_Gucy1a3,-1.91947150067107e-09,4.97199950671612e-09,0.650272496055368
WHR_Pulit2019,romanov2017,Dopamine_2_low_VMAT2,-2.49053031784657e-09,4.5448239289118e-09,0.708151540978739
WHR_Pulit2019,romanov2017,Dopamine_3,-3.19522604400504e-09,3.51156993915775e-09,0.818566021569395
WHR_Pulit2019,romanov2017,oligos,-3.9640590482455e-09,3.39653529571625e-09,0.878412789140611
WHR_Pulit2019,romanov2017,microglia,-6.19912900864871e-09,5.25504500271282e-09,0.88093085042919
WHR_Pulit2019,romanov2017,vsm,-6.51404228785837e-09,3.87533494079437e-09,0.953608624122049
WHR_Pulit2019,romanov2017,ependymal,-6.04386691923845e-09,2.74338563936119e-09,0.986205045082245
WHR_Pulit2019,romanov2017,endothelial,-1.02069206733104e-08,3.18446250755768e-09,0.999325216654766
WORRY_Nagel2018,romanov2017,Adcyap1_2,1.3286781497118e-08,3.16279078176859e-09,1.32888333506463e-05
WORRY_Nagel2018,romanov2017,Vglut2_11,1.20177819869506e-08,3.1328274144635e-09,6.25064119436569e-05
WORRY_Nagel2018,romanov2017,Dopamine_1,1.38547471214495e-08,3.99622234102654e-09,0.000263189099539639
WORRY_Nagel2018,romanov2017,Vglut2_6_Prmt8_Ugdh,1.22400776854722e-08,3.8333730874986e-09,0.000703940058801379
WORRY_Nagel2018,romanov2017,Adcyap1_1_Tac1,1.24812519994835e-08,4.05714517193724e-09,0.00104771224587419
WORRY_Nagel2018,romanov2017,Vglut2_4,9.58179214992956e-09,3.32246667555399e-09,0.00196367235905505
WORRY_Nagel2018,romanov2017,Dopamine_3,7.83530508573744e-09,2.88689301461815e-09,0.00332284417981409
WORRY_Nagel2018,romanov2017,Dopamine_2_low_VMAT2,1.37150930848201e-08,5.07962035313426e-09,0.00346673146199086
WORRY_Nagel2018,romanov2017,GABA_6_Otof_Lhx1,1.1350795381035e-08,4.24801580637226e-09,0.00376977550302647
WORRY_Nagel2018,romanov2017,GABA_11_Nts_1,8.42970215570513e-09,3.26025888941322e-09,0.00486058394791051
WORRY_Nagel2018,romanov2017,Vglut2_8,9.32474366226502e-09,3.82729775296537e-09,0.0074175884641601
WORRY_Nagel2018,romanov2017,Vglut2_12_Mgat4b,9.84611498850265e-09,4.10832994442037e-09,0.00827348615570572
WORRY_Nagel2018,romanov2017,GABA_4_Crhpos_neg_Pgr15l,7.51940851113258e-09,3.49204002758346e-09,0.0156475687962382
WORRY_Nagel2018,romanov2017,Oxytocin_2,1.15288614967941e-08,5.43412392730167e-09,0.0169370309560364
WORRY_Nagel2018,romanov2017,circadian_2_Nms_VIPpos_neg,7.52371111715461e-09,3.77090057113628e-09,0.0230103866678445
WORRY_Nagel2018,romanov2017,GABA_12_Nts_2,6.02502120734274e-09,3.06164711611843e-09,0.0245396625113839
WORRY_Nagel2018,romanov2017,GABA_9,6.24573177399684e-09,3.38554074694014e-09,0.0325314661071633
WORRY_Nagel2018,romanov2017,GABA1,6.10929282994936e-09,3.33772209722318e-09,0.0335967235207337
WORRY_Nagel2018,romanov2017,Vglut2_2_Crhpos_neg,7.064021825311e-09,4.36285288410839e-09,0.0527097502865649
WORRY_Nagel2018,romanov2017,Vglut2_13Ninl_Rfx5_Zfp346,6.6070114750637e-09,4.18657678403019e-09,0.0572665280975249
WORRY_Nagel2018,romanov2017,GABA_3_Crhpos_neg_Lhx6,5.14894386533129e-09,3.30058864693299e-09,0.0593790250046603
WORRY_Nagel2018,romanov2017,Trh_1_low,5.11131089035942e-09,3.29726963503955e-09,0.0605509988361905
WORRY_Nagel2018,romanov2017,Vglut2_14_Col9a2,5.24644434943695e-09,3.67876172844901e-09,0.076913375110399
WORRY_Nagel2018,romanov2017,GABA_7_Pomcpos_neg,5.00391313647679e-09,3.6098595422449e-09,0.0828460565096084
WORRY_Nagel2018,romanov2017,Oxytocin_3,4.84776619404028e-09,3.86473662679227e-09,0.10485581983313
WORRY_Nagel2018,romanov2017,Avp_3_medium,5.37111024612668e-09,4.35611167112721e-09,0.10878683052602
WORRY_Nagel2018,romanov2017,Sst_3_medium,4.65628016838217e-09,3.93889646143093e-09,0.118577439178058
WORRY_Nagel2018,romanov2017,Oxytocin_1,4.33381700003601e-09,3.69891913755647e-09,0.120669975622856
WORRY_Nagel2018,romanov2017,Vglut2_3_Crhnegpos_neg_low,4.80072811742276e-09,4.18917271682194e-09,0.125900727640817
WORRY_Nagel2018,romanov2017,Oxytocin_4,3.74145463726769e-09,3.42582988198797e-09,0.137387786905431
WORRY_Nagel2018,romanov2017,GABA_15_Npynegmedium,3.79347963709573e-09,4.00049796822768e-09,0.171500626016641
WORRY_Nagel2018,romanov2017,GABA_2_Gucy1a3,3.36532032231526e-09,3.57034132194419e-09,0.172948746838608
WORRY_Nagel2018,romanov2017,Pmch,4.52698158622387e-09,5.73497140721826e-09,0.214949562878603
WORRY_Nagel2018,romanov2017,circadian_3_Per2,4.15825022949911e-09,5.30799809552767e-09,0.216698089993095
WORRY_Nagel2018,romanov2017,Vglut2_15_Hcn1_6430411K18Rik,2.53513597270542e-09,3.30366913438166e-09,0.221430834974909
WORRY_Nagel2018,romanov2017,Trh_2_medium,2.44015425853491e-09,3.34644598443475e-09,0.232946441964732
WORRY_Nagel2018,romanov2017,GABA_5_Calcr_Lhx1,2.3192757018558e-09,3.63973768064919e-09,0.261994170700436
WORRY_Nagel2018,romanov2017,Vglut2_7_Pgam_Snx12,2.10411591034583e-09,3.37747610949643e-09,0.266647291042544
WORRY_Nagel2018,romanov2017,Avp_1_high,2.00586075052363e-09,3.70522717100256e-09,0.29412983189107
WORRY_Nagel2018,romanov2017,Dopamine_4,2.02498956963377e-09,4.12842081936496e-09,0.311890137074518
WORRY_Nagel2018,romanov2017,Sst_1_low,1.61457024988863e-09,3.86337984488211e-09,0.338004077812994
WORRY_Nagel2018,romanov2017,Hcrt,1.28588229304619e-09,3.31479405666922e-09,0.349036794386964
WORRY_Nagel2018,romanov2017,Trh_3_high,1.49594040132918e-09,4.10947136979236e-09,0.357920571236168
WORRY_Nagel2018,romanov2017,GABA_8,1.11792087082629e-09,3.11885346034693e-09,0.360007146487291
WORRY_Nagel2018,romanov2017,GABA_10,6.90972380081585e-10,2.91005545813057e-09,0.406156556168275
WORRY_Nagel2018,romanov2017,Vglut2_9_Gpr149,7.62189196941403e-10,3.22101378822749e-09,0.406471837402914
WORRY_Nagel2018,romanov2017,Gadneglow_Gnrhneg_pos,8.22690654024292e-10,3.48304176201173e-09,0.406639164163436
WORRY_Nagel2018,romanov2017,GABA_13_Galanin,3.50733791082615e-10,3.32457892897677e-09,0.457990643102158
WORRY_Nagel2018,romanov2017,Hmitpos_neg,6.62113070534556e-11,3.4472677761397e-09,0.492338028967457
WORRY_Nagel2018,romanov2017,circadian_1_Vip_Grppos_neg,-2.1592076704549e-10,4.00084041513426e-09,0.521520009997425
WORRY_Nagel2018,romanov2017,Avp_2_high,-1.73632825780932e-09,3.13885022532168e-09,0.709927639131923
WORRY_Nagel2018,romanov2017,GABA_14_Npy_Agrp,-2.37105978435679e-09,3.77207622167398e-09,0.735188675589729
WORRY_Nagel2018,romanov2017,Npvf,-2.60863919907279e-09,3.51743160536494e-09,0.770844780166232
WORRY_Nagel2018,romanov2017,Sst_2_high,-3.47745192690649e-09,3.29991383297341e-09,0.854012942643607
WORRY_Nagel2018,romanov2017,astrocytes,-5.37428207768716e-09,2.40756933642486e-09,0.98720057783841
WORRY_Nagel2018,romanov2017,oligos,-5.21287225807854e-09,2.01859943971543e-09,0.995094499605568
WORRY_Nagel2018,romanov2017,ependymal,-6.30185146224625e-09,1.84512846945199e-09,0.999681557752576
WORRY_Nagel2018,romanov2017,microglia,-1.24555397847285e-08,2.64358797565596e-09,0.999998771127162
WORRY_Nagel2018,romanov2017,endothelial,-1.10338676210966e-08,2.229286443968e-09,0.999999627990428
WORRY_Nagel2018,romanov2017,vsm,-1.23243372873117e-08,2.22706042243365e-09,0.999999984340927
AD_Jansen2019,romanov2017,Oxytocin_3,1.01623675144984e-08,7.75625275711606e-09,0.0950613643266832
AD_Jansen2019,romanov2017,Vglut2_15_Hcn1_6430411K18Rik,4.33274828609769e-09,3.30923398796557e-09,0.0952180004224656
AD_Jansen2019,romanov2017,microglia,7.64215379679134e-09,6.15363178509401e-09,0.107137974848976
AD_Jansen2019,romanov2017,astrocytes,4.99375662883752e-09,4.06887822800216e-09,0.10985389456174
AD_Jansen2019,romanov2017,Avp_2_high,2.30567130156934e-09,2.12873743477056e-09,0.139378289054243
AD_Jansen2019,romanov2017,ependymal,1.6954316814714e-09,1.93260164568636e-09,0.190167439486894
AD_Jansen2019,romanov2017,Dopamine_4,9.96678605128999e-09,1.13827532626367e-08,0.190622632930934
AD_Jansen2019,romanov2017,vsm,3.37070147878405e-09,5.15737587504258e-09,0.256694730562261
AD_Jansen2019,romanov2017,Pmch,9.25150958053454e-09,1.5820426594859e-08,0.27934696587246
AD_Jansen2019,romanov2017,oligos,8.68960054849324e-10,1.54955991593559e-09,0.287474235299461
AD_Jansen2019,romanov2017,GABA_10,1.2098841421795e-09,2.3434932096244e-09,0.302831596566826
AD_Jansen2019,romanov2017,Vglut2_3_Crhnegpos_neg_low,1.67966063249863e-09,3.55896520612768e-09,0.318480536638206
AD_Jansen2019,romanov2017,endothelial,4.57612788060192e-10,1.81751845482396e-09,0.40060598565649
AD_Jansen2019,romanov2017,circadian_1_Vip_Grppos_neg,6.48214638288737e-10,2.78517807862359e-09,0.407982727777559
AD_Jansen2019,romanov2017,circadian_3_Per2,3.063840437453e-10,2.34497929789165e-09,0.448023985457018
AD_Jansen2019,romanov2017,Trh_3_high,-1.06570941909281e-10,2.84649917562469e-09,0.51493263186826
AD_Jansen2019,romanov2017,GABA_4_Crhpos_neg_Pgr15l,-3.83635473261719e-10,3.04332317981372e-09,0.55015702452706
AD_Jansen2019,romanov2017,Npvf,-5.10792716477859e-10,3.24819130232088e-09,0.562477863219741
AD_Jansen2019,romanov2017,Vglut2_12_Mgat4b,-5.49874389366751e-10,3.4396528553261e-09,0.563505635734535
AD_Jansen2019,romanov2017,Dopamine_3,-7.36498487514827e-10,2.82020914639755e-09,0.60301170147367
AD_Jansen2019,romanov2017,Vglut2_14_Col9a2,-1.02079035009183e-09,3.08395558941736e-09,0.629677885811302
AD_Jansen2019,romanov2017,circadian_2_Nms_VIPpos_neg,-9.83531694022163e-10,2.65182477778271e-09,0.644639762893412
AD_Jansen2019,romanov2017,Adcyap1_2,-1.24429832519504e-09,3.05021218234153e-09,0.65834050764656
AD_Jansen2019,romanov2017,Oxytocin_2,-1.75121688461512e-09,3.4536611175893e-09,0.693943993315779
AD_Jansen2019,romanov2017,Adcyap1_1_Tac1,-1.78888337720274e-09,3.51265492271322e-09,0.694717870453185
AD_Jansen2019,romanov2017,Oxytocin_4,-8.87360603169099e-10,1.60770865418519e-09,0.709505671482376
AD_Jansen2019,romanov2017,Avp_3_medium,-2.06493923901206e-09,3.37190904163407e-09,0.72986167750391
AD_Jansen2019,romanov2017,Vglut2_4,-1.32217201758038e-09,2.11980159421263e-09,0.733595708238215
AD_Jansen2019,romanov2017,Dopamine_1,-2.75660576558228e-09,3.9998498363317e-09,0.754644154318377
AD_Jansen2019,romanov2017,Oxytocin_1,-1.96513281220435e-09,2.85001704813671e-09,0.75475074645752
AD_Jansen2019,romanov2017,Trh_2_medium,-1.53364019796979e-09,2.13756078429434e-09,0.763458573338625
AD_Jansen2019,romanov2017,Vglut2_2_Crhpos_neg,-2.4526774291842e-09,3.32757393462702e-09,0.76946216582174
AD_Jansen2019,romanov2017,GABA_12_Nts_2,-2.1166745287756e-09,2.80864736388568e-09,0.774463604811853
AD_Jansen2019,romanov2017,Vglut2_6_Prmt8_Ugdh,-2.24776407631256e-09,2.9550346584531e-09,0.776568641460378
AD_Jansen2019,romanov2017,Hcrt,-1.87689541236166e-09,2.39567018827123e-09,0.783319479371194
AD_Jansen2019,romanov2017,GABA_14_Npy_Agrp,-2.14342487751848e-09,2.63617401368591e-09,0.79191439424081
AD_Jansen2019,romanov2017,Vglut2_7_Pgam_Snx12,-2.17761882375398e-09,2.63869191659852e-09,0.795389285461044
AD_Jansen2019,romanov2017,Sst_2_high,-1.98795804096188e-09,2.26181970303369e-09,0.810277609313369
AD_Jansen2019,romanov2017,GABA_11_Nts_1,-3.11382373404333e-09,3.51458157695648e-09,0.812183911838862
AD_Jansen2019,romanov2017,Avp_1_high,-2.28206375539488e-09,2.523993649511e-09,0.817041529710148
AD_Jansen2019,romanov2017,GABA_2_Gucy1a3,-3.48243525291947e-09,3.83178992768642e-09,0.818279350316481
AD_Jansen2019,romanov2017,Sst_1_low,-2.4822286203059e-09,2.71054934240542e-09,0.820105150171343
AD_Jansen2019,romanov2017,Vglut2_13Ninl_Rfx5_Zfp346,-2.92221829585427e-09,3.00838866484343e-09,0.834314642883858
AD_Jansen2019,romanov2017,Gadneglow_Gnrhneg_pos,-2.52871229060676e-09,2.56529254105289e-09,0.837869720852998
AD_Jansen2019,romanov2017,GABA_7_Pomcpos_neg,-3.48801497984062e-09,3.30489136133195e-09,0.854381045848327
AD_Jansen2019,romanov2017,GABA_13_Galanin,-4.00038247022742e-09,3.71738884369598e-09,0.859064767003811
AD_Jansen2019,romanov2017,GABA1,-3.6358131782923e-09,3.36719473061843e-09,0.85987883906623
AD_Jansen2019,romanov2017,Trh_1_low,-3.27291330069179e-09,2.84782852882394e-09,0.874776901145695
AD_Jansen2019,romanov2017,GABA_5_Calcr_Lhx1,-3.88287187292707e-09,3.30149294764895e-09,0.880221694908633
AD_Jansen2019,romanov2017,Sst_3_medium,-3.73552684351827e-09,3.13611949532032e-09,0.883198774734621
AD_Jansen2019,romanov2017,Vglut2_9_Gpr149,-2.43449272093325e-09,2.01041409072761e-09,0.887040978941607
AD_Jansen2019,romanov2017,Hmitpos_neg,-3.66201404718152e-09,3.00328916030442e-09,0.888641367876335
AD_Jansen2019,romanov2017,Dopamine_2_low_VMAT2,-3.02916118949237e-09,2.32805311611148e-09,0.903397535505208
AD_Jansen2019,romanov2017,GABA_6_Otof_Lhx1,-4.0762593666602e-09,2.99712315940658e-09,0.913094111091246
AD_Jansen2019,romanov2017,GABA_3_Crhpos_neg_Lhx6,-4.65307750350796e-09,3.31627320400811e-09,0.91970714442249
